00:00.0,-0.000444,-0.001842,0.001357
01:00.0,-0.000414,-0.001812,0.001405
02:00.0,-0.000383,-0.001782,0.001453
03:00.0,-0.000351,-0.00175,0.001499
04:00.0,-0.00032,-0.001717,0.001544
05:00.0,-0.000287,-0.001683,0.001587
06:00.0,-0.000254,-0.001648,0.001629
07:00.0,-0.000221,-0.001612,0.00167
08:00.0,-0.000187,-0.001574,0.001709
09:00.0,-0.000153,-0.001536,0.001747
10:00.0,-0.000119,-0.001497,0.001783
11:00.0,-0.000084,-0.001457,0.001817
12:00.0,-0.000049,-0.001417,0.00185
13:00.0,-0.000013,-0.001375,0.001882
14:00.0,0.000022,-0.001333,0.001911
15:00.0,0.000058,-0.00129,0.001939
16:00.0,0.000095,-0.001246,0.001966
17:00.0,0.000131,-0.001202,0.00199
18:00.0,0.000168,-0.001157,0.002013
19:00.0,0.000204,-0.001111,0.002034
20:00.0,0.000241,-0.001066,0.002054
21:00.0,0.000278,-0.001019,0.002072
22:00.0,0.000315,-0.000973,0.002088
23:00.0,0.000352,-0.000926,0.002102
24:00.0,0.00039,-0.000878,0.002114
25:00.0,0.000427,-0.000831,0.002125
26:00.0,0.000464,-0.000783,0.002134
27:00.0,0.000501,-0.000735,0.002141
28:00.0,0.000538,-0.000686,0.002147
29:00.0,0.000575,-0.000638,0.00215
30:00.0,0.000611,-0.00059,0.002152
31:00.0,0.000648,-0.000541,0.002152
32:00.0,0.000684,-0.000493,0.002151
33:00.0,0.00072,-0.000445,0.002148
34:00.0,0.000756,-0.000396,0.002143
35:00.0,0.000792,-0.000348,0.002136
36:00.0,0.000827,-0.0003,0.002127
37:00.0,0.000862,-0.000253,0.002117
38:00.0,0.000897,-0.000205,0.002106
39:00.0,0.000931,-0.000158,0.002092
40:00.0,0.000965,-0.000111,0.002077
41:00.0,0.000999,-0.000065,0.002061
42:00.0,0.001032,-0.000018,0.002042
43:00.0,0.001064,0.000027,0.002023
44:00.0,0.001097,0.000073,0.002001
45:00.0,0.001128,0.000118,0.001979
