00:00.0,-0.001387,-0.00186,-0.000005
01:00.0,-0.001374,-0.001869,0.000059
02:00.0,-0.001361,-0.001877,0.000123
03:00.0,-0.001346,-0.001883,0.000187
04:00.0,-0.00133,-0.001887,0.000251
05:00.0,-0.001312,-0.00189,0.000314
06:00.0,-0.001294,-0.001892,0.000377
07:00.0,-0.001275,-0.001892,0.00044
08:00.0,-0.001255,-0.00189,0.000503
09:00.0,-0.001233,-0.001888,0.000565
10:00.0,-0.00121,-0.001883,0.000626
11:00.0,-0.001187,-0.001878,0.000687
12:00.0,-0.001162,-0.001871,0.000748
13:00.0,-0.001136,-0.001862,0.000808
14:00.0,-0.00111,-0.001852,0.000867
15:00.0,-0.001082,-0.001841,0.000925
16:00.0,-0.001053,-0.001829,0.000982
17:00.0,-0.001024,-0.001815,0.001039
18:00.0,-0.000993,-0.0018,0.001094
19:00.0,-0.000961,-0.001784,0.001149
20:00.0,-0.000929,-0.001766,0.001202
21:00.0,-0.000896,-0.001748,0.001255
22:00.0,-0.000861,-0.001728,0.001306
23:00.0,-0.000826,-0.001707,0.001356
24:00.0,-0.00079,-0.001684,0.001405
25:00.0,-0.000754,-0.001661,0.001452
26:00.0,-0.000716,-0.001637,0.001499
27:00.0,-0.000678,-0.001611,0.001544
28:00.0,-0.000639,-0.001585,0.001587
29:00.0,-0.000599,-0.001558,0.001629
30:00.0,-0.000559,-0.00153,0.00167
31:00.0,-0.000518,-0.0015,0.001709
32:00.0,-0.000477,-0.00147,0.001747
33:00.0,-0.000435,-0.00144,0.001783
34:00.0,-0.000392,-0.001408,0.001818
35:00.0,-0.000349,-0.001376,0.001851
36:00.0,-0.000306,-0.001342,0.001882
37:00.0,-0.000262,-0.001309,0.001912
38:00.0,-0.000217,-0.001274,0.00194
39:00.0,-0.000173,-0.001239,0.001966
40:00.0,-0.000128,-0.001204,0.001991
41:00.0,-0.000082,-0.001168,0.002014
42:00.0,-0.000037,-0.001131,0.002036
43:00.0,0.000009,-0.001094,0.002055
44:00.0,0.000055,-0.001057,0.002073
45:00.0,0.000101,-0.001019,0.002089
46:00.0,0.000148,-0.000981,0.002103
47:00.0,0.000194,-0.000942,0.002116
48:00.0,0.000241,-0.000903,0.002127
49:00.0,0.000287,-0.000864,0.002136
50:00.0,0.000334,-0.000825,0.002143
51:00.0,0.00038,-0.000786,0.002148
