00:00.0,0.000088,-0.001435,0.001834
01:00.0,0.000118,-0.00139,0.001866
02:00.0,0.000149,-0.001345,0.001896
03:00.0,0.00018,-0.001299,0.001925
04:00.0,0.000212,-0.001252,0.001952
05:00.0,0.000243,-0.001204,0.001978
06:00.0,0.000274,-0.001156,0.002001
07:00.0,0.000306,-0.001107,0.002023
08:00.0,0.000338,-0.001058,0.002044
09:00.0,0.00037,-0.001008,0.002062
10:00.0,0.000401,-0.000958,0.002079
11:00.0,0.000433,-0.000907,0.002094
12:00.0,0.000465,-0.000857,0.002108
13:00.0,0.000497,-0.000805,0.002119
14:00.0,0.000529,-0.000754,0.002129
15:00.0,0.00056,-0.000702,0.002137
16:00.0,0.000592,-0.000651,0.002143
17:00.0,0.000623,-0.000599,0.002148
18:00.0,0.000655,-0.000547,0.002151
19:00.0,0.000686,-0.000495,0.002152
20:00.0,0.000717,-0.000443,0.002151
21:00.0,0.000748,-0.000391,0.002149
22:00.0,0.000778,-0.000339,0.002144
23:00.0,0.000809,-0.000287,0.002139
24:00.0,0.000839,-0.000236,0.002131
25:00.0,0.000869,-0.000185,0.002122
26:00.0,0.000898,-0.000134,0.002111
27:00.0,0.000928,-0.000083,0.002098
28:00.0,0.000957,-0.000033,0.002084
29:00.0,0.000985,0.000017,0.002068
30:00.0,0.001013,0.000067,0.002051
31:00.0,0.001041,0.000116,0.002032
32:00.0,0.001068,0.000165,0.002011
33:00.0,0.001095,0.000213,0.001989
34:00.0,0.001122,0.000261,0.001966
35:00.0,0.001148,0.000308,0.001941
36:00.0,0.001173,0.000354,0.001914
37:00.0,0.001198,0.0004,0.001886
38:00.0,0.001222,0.000446,0.001857
39:00.0,0.001246,0.00049,0.001826
40:00.0,0.001269,0.000534,0.001794
41:00.0,0.001292,0.000577,0.001761
42:00.0,0.001314,0.00062,0.001726
43:00.0,0.001335,0.000662,0.00169
44:00.0,0.001356,0.000703,0.001653
45:00.0,0.001376,0.000743,0.001615
46:00.0,0.001395,0.000782,0.001575
47:00.0,0.001414,0.00082,0.001535
48:00.0,0.001432,0.000858,0.001493
49:00.0,0.001449,0.000895,0.00145
50:00.0,0.001465,0.00093,0.001407
51:00.0,0.001481,0.000965,0.001362
52:00.0,0.001496,0.000999,0.001316
53:00.0,0.00151,0.001032,0.001269
54:00.0,0.001523,0.001064,0.001222
55:00.0,0.001535,0.001095,0.001173
