00:00.0,0.001191,0.001935,0.000891
01:00.0,0.001184,0.00191,0.000955
02:00.0,0.001176,0.001883,0.001019
03:00.0,0.001166,0.001855,0.001082
04:00.0,0.001156,0.001826,0.001144
05:00.0,0.001144,0.001795,0.001205
06:00.0,0.001131,0.001763,0.001266
07:00.0,0.001117,0.00173,0.001325
08:00.0,0.001102,0.001696,0.001383
09:00.0,0.001086,0.001661,0.00144
10:00.0,0.001068,0.001624,0.001496
11:00.0,0.00105,0.001587,0.001551
12:00.0,0.00103,0.001548,0.001605
13:00.0,0.00101,0.001508,0.001657
14:00.0,0.000988,0.001468,0.001708
15:00.0,0.000965,0.001426,0.001758
16:00.0,0.000941,0.001384,0.001806
17:00.0,0.000916,0.001341,0.001853
18:00.0,0.00089,0.001297,0.001898
19:00.0,0.000862,0.001252,0.001942
20:00.0,0.000834,0.001207,0.001985
21:00.0,0.000805,0.001161,0.002026
22:00.0,0.000775,0.001114,0.002065
23:00.0,0.000743,0.001067,0.002103
24:00.0,0.000711,0.00102,0.002139
25:00.0,0.000678,0.000971,0.002173
26:00.0,0.000644,0.000923,0.002206
27:00.0,0.000609,0.000874,0.002237
28:00.0,0.000573,0.000825,0.002266
29:00.0,0.000536,0.000775,0.002294
30:00.0,0.000499,0.000725,0.00232
31:00.0,0.00046,0.000675,0.002343
32:00.0,0.000421,0.000625,0.002366
33:00.0,0.000381,0.000575,0.002386
34:00.0,0.000341,0.000524,0.002404
35:00.0,0.000299,0.000474,0.002421
36:00.0,0.000257,0.000423,0.002436
37:00.0,0.000215,0.000373,0.002449
38:00.0,0.000171,0.000323,0.00246
39:00.0,0.000128,0.000273,0.002469
40:00.0,0.000083,0.000223,0.002476
41:00.0,0.000039,0.000173,0.002481
42:00.0,-0.000007,0.000124,0.002484
43:00.0,-0.000052,0.000075,0.002486
44:00.0,-0.000098,0.000026,0.002485
45:00.0,-0.000145,-0.000023,0.002483
46:00.0,-0.000192,-0.00007,0.002479
47:00.0,-0.000239,-0.000118,0.002472
48:00.0,-0.000286,-0.000165,0.002464
49:00.0,-0.000333,-0.000211,0.002454
50:00.0,-0.000381,-0.000257,0.002442
51:00.0,-0.000429,-0.000302,0.002428
52:00.0,-0.000476,-0.000347,0.002413
53:00.0,-0.000524,-0.000391,0.002395
54:00.0,-0.000572,-0.000434,0.002376
55:00.0,-0.00062,-0.000476,0.002355
56:00.0,-0.000667,-0.000518,0.002332
57:00.0,-0.000715,-0.000559,0.002307
58:00.0,-0.000762,-0.000599,0.00228
59:00.0,-0.000809,-0.000638,0.002252
00:00.0,-0.000856,-0.000676,0.002222
01:00.0,-0.000903,-0.000714,0.00219
02:00.0,-0.000949,-0.00075,0.002156
03:00.0,-0.000995,-0.000785,0.002121
04:00.0,-0.00104,-0.00082,0.002084
05:00.0,-0.001085,-0.000853,0.002046
06:00.0,-0.001129,-0.000886,0.002006
07:00.0,-0.001173,-0.000917,0.001964
08:00.0,-0.001216,-0.000947,0.001921
09:00.0,-0.001259,-0.000976,0.001877
10:00.0,-0.001301,-0.001005,0.00183
11:00.0,-0.001342,-0.001032,0.001783
12:00.0,-0.001382,-0.001057,0.001734
13:00.0,-0.001422,-0.001082,0.001684
14:00.0,-0.00146,-0.001106,0.001632
15:00.0,-0.001498,-0.001128,0.00158
16:00.0,-0.001535,-0.001149,0.001526
17:00.0,-0.001571,-0.001169,0.001471
18:00.0,-0.001605,-0.001188,0.001414
19:00.0,-0.001639,-0.001206,0.001357
20:00.0,-0.001672,-0.001222,0.001298
21:00.0,-0.001704,-0.001238,0.001239
22:00.0,-0.001734,-0.001252,0.001178
23:00.0,-0.001763,-0.001264,0.001117
24:00.0,-0.001791,-0.001276,0.001055
25:00.0,-0.001818,-0.001287,0.000991
26:00.0,-0.001843,-0.001296,0.000928
27:00.0,-0.001868,-0.001304,0.000863
28:00.0,-0.00189,-0.001311,0.000798
29:00.0,-0.001912,-0.001316,0.000732
30:00.0,-0.001932,-0.001321,0.000665
31:00.0,-0.001951,-0.001324,0.000598
32:00.0,-0.001968,-0.001327,0.000531
33:00.0,-0.001983,-0.001328,0.000463
34:00.0,-0.001998,-0.001328,0.000394
35:00.0,-0.00201,-0.001326,0.000326
36:00.0,-0.002021,-0.001324,0.000257
37:00.0,-0.002031,-0.001321,0.000188
38:00.0,-0.002039,-0.001316,0.000119
