00:00.0,0.001533,0.001891,0.000053
01:00.0,0.001537,0.001883,0.000123
02:00.0,0.001541,0.001875,0.000192
03:00.0,0.001543,0.001865,0.000261
04:00.0,0.001544,0.001854,0.000331
05:00.0,0.001544,0.001841,0.000399
06:00.0,0.001542,0.001826,0.000468
07:00.0,0.001539,0.001811,0.000536
08:00.0,0.001535,0.001794,0.000604
09:00.0,0.001529,0.001776,0.000671
10:00.0,0.001522,0.001756,0.000738
11:00.0,0.001514,0.001735,0.000804
12:00.0,0.001505,0.001713,0.000869
13:00.0,0.001494,0.00169,0.000934
14:00.0,0.001481,0.001665,0.000998
15:00.0,0.001468,0.00164,0.001061
16:00.0,0.001453,0.001613,0.001124
17:00.0,0.001437,0.001585,0.001185
18:00.0,0.001419,0.001556,0.001246
19:00.0,0.0014,0.001526,0.001305
20:00.0,0.00138,0.001496,0.001364
21:00.0,0.001358,0.001464,0.001421
22:00.0,0.001336,0.001431,0.001478
23:00.0,0.001311,0.001397,0.001533
24:00.0,0.001286,0.001363,0.001587
25:00.0,0.001259,0.001328,0.00164
26:00.0,0.001231,0.001292,0.001691
27:00.0,0.001202,0.001255,0.001741
28:00.0,0.001172,0.001217,0.00179
29:00.0,0.00114,0.001179,0.001837
30:00.0,0.001107,0.001141,0.001883
31:00.0,0.001073,0.001101,0.001928
32:00.0,0.001038,0.001062,0.001971
33:00.0,0.001002,0.001021,0.002012
34:00.0,0.000965,0.000981,0.002052
35:00.0,0.000926,0.00094,0.00209
36:00.0,0.000887,0.000898,0.002127
37:00.0,0.000846,0.000857,0.002162
38:00.0,0.000805,0.000815,0.002195
39:00.0,0.000762,0.000772,0.002227
40:00.0,0.000719,0.00073,0.002257
41:00.0,0.000674,0.000687,0.002285
42:00.0,0.000629,0.000644,0.002311
43:00.0,0.000583,0.000602,0.002336
44:00.0,0.000536,0.000559,0.002358
45:00.0,0.000489,0.000516,0.002379
46:00.0,0.00044,0.000473,0.002398
47:00.0,0.000391,0.00043,0.002416
48:00.0,0.000342,0.000388,0.002431
49:00.0,0.000291,0.000345,0.002445
50:00.0,0.000241,0.000303,0.002456
51:00.0,0.000189,0.000261,0.002466
52:00.0,0.000137,0.000219,0.002474
53:00.0,0.000085,0.000178,0.002479
54:00.0,0.000032,0.000136,0.002483
55:00.0,-0.000021,0.000096,0.002485
56:00.0,-0.000075,0.000055,0.002486
57:00.0,-0.000129,0.000015,0.002484
58:00.0,-0.000183,-0.000024,0.00248
59:00.0,-0.000237,-0.000063,0.002475
00:00.0,-0.000292,-0.000102,0.002467
01:00.0,-0.000346,-0.000139,0.002458
02:00.0,-0.000401,-0.000177,0.002446
03:00.0,-0.000455,-0.000213,0.002433
04:00.0,-0.00051,-0.00025,0.002418
05:00.0,-0.000565,-0.000285,0.002401
06:00.0,-0.000619,-0.00032,0.002382
07:00.0,-0.000673,-0.000354,0.002362
08:00.0,-0.000728,-0.000387,0.002339
09:00.0,-0.000781,-0.000419,0.002315
10:00.0,-0.000835,-0.000451,0.002289
11:00.0,-0.000888,-0.000482,0.002261
12:00.0,-0.000941,-0.000512,0.002232
13:00.0,-0.000993,-0.000541,0.0022
14:00.0,-0.001045,-0.000569,0.002167
15:00.0,-0.001096,-0.000597,0.002133
16:00.0,-0.001147,-0.000623,0.002097
17:00.0,-0.001197,-0.000649,0.002059
18:00.0,-0.001247,-0.000674,0.002019
