00:00.0,0.000152,0.000355,0.002456
01:00.0,0.000114,0.000301,0.002466
02:00.0,0.000075,0.000247,0.002474
03:00.0,0.000035,0.000193,0.00248
04:00.0,-0.000005,0.00014,0.002483
05:00.0,-0.000046,0.000086,0.002486
06:00.0,-0.000087,0.000033,0.002486
07:00.0,-0.000129,-0.000019,0.002484
08:00.0,-0.00017,-0.000072,0.00248
09:00.0,-0.000213,-0.000124,0.002475
10:00.0,-0.000255,-0.000175,0.002467
11:00.0,-0.000298,-0.000226,0.002458
12:00.0,-0.000341,-0.000276,0.002446
13:00.0,-0.000384,-0.000326,0.002433
14:00.0,-0.000427,-0.000375,0.002418
15:00.0,-0.000471,-0.000423,0.002401
16:00.0,-0.000514,-0.000471,0.002382
17:00.0,-0.000557,-0.000518,0.002362
18:00.0,-0.000601,-0.000564,0.002339
19:00.0,-0.000644,-0.00061,0.002315
20:00.0,-0.000688,-0.000655,0.002289
21:00.0,-0.000731,-0.000698,0.002261
22:00.0,-0.000774,-0.000741,0.002231
23:00.0,-0.000817,-0.000783,0.0022
24:00.0,-0.000859,-0.000824,0.002167
25:00.0,-0.000902,-0.000864,0.002133
26:00.0,-0.000944,-0.000903,0.002096
27:00.0,-0.000985,-0.000941,0.002058
28:00.0,-0.001027,-0.000978,0.002019
29:00.0,-0.001067,-0.001013,0.001978
30:00.0,-0.001108,-0.001048,0.001935
31:00.0,-0.001147,-0.001081,0.001891
32:00.0,-0.001186,-0.001114,0.001845
33:00.0,-0.001225,-0.001145,0.001798
34:00.0,-0.001263,-0.001175,0.00175
35:00.0,-0.0013,-0.001204,0.0017
36:00.0,-0.001337,-0.001231,0.001649
37:00.0,-0.001372,-0.001257,0.001597
38:00.0,-0.001407,-0.001283,0.001543
39:00.0,-0.001441,-0.001306,0.001488
40:00.0,-0.001474,-0.001329,0.001432
41:00.0,-0.001507,-0.00135,0.001375
42:00.0,-0.001538,-0.00137,0.001317
43:00.0,-0.001568,-0.001389,0.001258
44:00.0,-0.001598,-0.001406,0.001198
45:00.0,-0.001626,-0.001422,0.001137
46:00.0,-0.001653,-0.001437,0.001075
47:00.0,-0.001679,-0.00145,0.001012
48:00.0,-0.001704,-0.001462,0.000948
49:00.0,-0.001727,-0.001473,0.000884
50:00.0,-0.00175,-0.001482,0.000819
51:00.0,-0.001771,-0.00149,0.000753
52:00.0,-0.001791,-0.001497,0.000687
53:00.0,-0.00181,-0.001503,0.00062
54:00.0,-0.001827,-0.001507,0.000552
55:00.0,-0.001843,-0.00151,0.000485
56:00.0,-0.001858,-0.001512,0.000416
57:00.0,-0.001871,-0.001512,0.000348
58:00.0,-0.001882,-0.001511,0.000279
59:00.0,-0.001893,-0.001509,0.00021
