00:00.0,8193.258281,5580.390365,-7245.093648,1.57649,3.099076,4.17146
01:00.0,8285.54585,5763.795715,-6992.028655,1.499443,3.014161,4.26349
02:00.0,8373.153615,5942.057695,-6733.540547,1.420504,2.927644,4.352219
03:00.0,8455.969495,6115.0827,-6469.829449,1.339721,2.839609,4.437578
04:00.0,8533.88422,6282.782026,-6201.099563,1.257141,2.750135,4.519501
05:00.0,8606.791452,6445.071914,-5927.559005,1.172813,2.659308,4.597924
06:00.0,8674.587916,6601.87359,-5649.419651,1.086791,2.567209,4.672784
07:00.0,8737.173518,6753.113295,-5366.896972,0.999127,2.473923,4.744025
08:00.0,8794.45147,6898.722321,-5080.209867,0.909878,2.379534,4.81159
09:00.0,8846.328409,7038.637025,-4789.580502,0.819103,2.284126,4.875425
10:00.0,8892.714513,7172.798857,-4495.234129,0.726861,2.187786,4.935482
11:00.0,8933.523615,7301.154369,-4197.39892,0.633213,2.090597,4.991712
12:00.0,8968.673315,7423.655228,-3896.305789,0.538225,1.992645,5.044072
13:00.0,8998.085091,7540.258217,-3592.188213,0.44196,1.894015,5.092521
14:00.0,9021.684402,7650.925241,-3285.282052,0.344487,1.794793,5.137019
15:00.0,9039.400791,7755.623315,-2975.825367,0.245875,1.695064,5.177532
16:00.0,9051.167989,7854.324561,-2664.058235,0.146193,1.594913,5.214029
17:00.0,9056.924006,7947.006189,-2350.222564,0.045514,1.494425,5.246479
18:00.0,9056.611228,8033.650482,-2034.561904,-0.056088,1.393683,5.274858
19:00.0,9050.176505,8114.24477,-1717.321258,-0.158538,1.292772,5.299142
20:00.0,9037.571237,8188.781403,-1398.746894,-0.26176,1.191775,5.319312
21:00.0,9018.751458,8257.257718,-1079.086149,-0.365675,1.090775,5.335352
22:00.0,8993.67791,8319.676001,-758.587242,-0.470205,0.989854,5.347249
23:00.0,8962.316123,8376.043446,-437.499075,-0.57527,0.889093,5.354993
24:00.0,8924.636479,8426.37211,-116.071044,-0.680787,0.788574,5.358577
25:00.0,8880.614284,8470.678862,205.44716,-0.786674,0.688376,5.357998
26:00.0,8830.229827,8508.985327,526.805742,-0.892848,0.588578,5.353256
27:00.0,8773.468435,8541.317827,847.755001,-0.999224,0.489257,5.344355
28:00.0,8710.320532,8567.707322,1168.045522,-1.105717,0.39049,5.3313
29:00.0,8640.781682,8588.189337,1487.428375,-1.212241,0.292353,5.314101
30:00.0,8564.852635,8602.803896,1805.655306,-1.318709,0.194921,5.292772
31:00.0,8482.539367,8611.595445,2122.478932,-1.425034,0.098265,5.267327
32:00.0,8393.853113,8614.612773,2437.652936,-1.531127,0.002458,5.237788
33:00.0,8298.810398,8611.90893,2750.93226,-1.636901,-0.092429,5.204175
34:00.0,8197.433061,8603.541142,3062.073292,-1.742266,-0.186328,5.166516
35:00.0,8089.748276,8589.570721,3370.834064,-1.847134,-0.279172,5.124838
36:00.0,7975.788566,8570.062974,3676.974435,-1.951416,-0.370895,5.079175
37:00.0,7855.591815,8545.087104,3980.256283,-2.055021,-0.461433,5.02956
38:00.0,7729.201268,8514.716114,4280.44369,-2.15786,-0.550722,4.976033
39:00.0,7596.66554,8479.026702,4577.303126,-2.259845,-0.638703,4.918635
40:00.0,7458.038603,8438.099161,4870.603634,-2.360885,-0.725317,4.85741
41:00.0,7313.37978,8392.017268,5160.117006,-2.460893,-0.810506,4.792405
42:00.0,7162.753729,8340.868171,5445.617968,-2.559778,-0.894214,4.723672
43:00.0,7006.230423,8284.742285,5726.884352,-2.657453,-0.97639,4.651262
44:00.0,6843.885125,8223.733169,6003.697271,-2.75383,-1.05698,4.575232
45:00.0,6675.798357,8157.937413,6275.841288,-2.848821,-1.135936,4.495642
46:00.0,6502.055867,8087.454516,6543.104589,-2.942339,-1.21321,4.412552
47:00.0,6322.748585,8012.386769,6805.279143,-3.034299,-1.288757,4.326028
48:00.0,6137.972582,7932.839127,7062.160871,-3.124616,-1.362533,4.236136
49:00.0,5947.829015,7848.919091,7313.549797,-3.213204,-1.434497,4.142947
50:00.0,5752.424076,7760.736574,7559.250212,-3.299981,-1.504609,4.046532
51:00.0,5551.86893,7668.40378,7799.070823,-3.384864,-1.572833,3.946966
52:00.0,5346.279649,7572.035073,8032.824902,-3.467772,-1.639134,3.844327
53:00.0,5135.777144,7471.746847,8260.330431,-3.548624,-1.703478,3.738695
54:00.0,4920.487087,7367.657397,8481.410248,-3.627343,-1.765836,3.630151
55:00.0,4700.539836,7259.886786,8695.89218,-3.703851,-1.826179,3.51878
56:00.0,4476.070349,7148.556714,8903.609179,-3.778072,-1.884481,3.404668
57:00.0,4247.218094,7033.790385,9104.399454,-3.849931,-1.940717,3.287904
58:00.0,4014.126956,6915.712376,9298.106592,-3.919356,-1.994867,3.168579
59:00.0,3776.945142,6794.448501,9484.579686,-3.986275,-2.04691,3.046785
00:00.0,3535.825076,6670.12568,9663.673449,-4.05062,-2.096829,2.922617
01:00.0,3290.923292,6542.871808,9835.248324,-4.112321,-2.144609,2.796172
02:00.0,3042.400328,6412.815617,9999.1706,-4.171315,-2.190237,2.667547
03:00.0,2790.420604,6280.08655,10155.31251,-4.227536,-2.233703,2.536843
04:00.0,2535.15231,6144.814624,10303.55233,-4.280924,-2.274998,2.404162
05:00.0,2276.76728,6007.130303,10443.77448,-4.331418,-2.314115,2.269605
06:00.0,2015.440863,5867.164365,10575.8696,-4.378961,-2.351051,2.133278
07:00.0,1751.351798,5725.047774,10699.73466,-4.423497,-2.385804,1.995288
08:00.0,1484.682076,5580.91155,10815.27301,-4.464974,-2.418372,1.85574
09:00.0,1215.616802,5434.886645,10922.39449,-4.503341,-2.44876,1.714743
10:00.0,944.344057,5287.103813,11021.01545,-4.538548,-2.476971,1.572408
11:00.0,671.054751,5137.693489,11111.05887,-4.570552,-2.503011,1.428844
12:00.0,395.942475,4986.785667,11192.45439,-4.599307,-2.526889,1.284163
13:00.0,119.203354,4834.509772,11265.13836,-4.624774,-2.548615,1.138478
14:00.0,-158.964111,4680.994551,11329.05393,-4.646913,-2.568202,0.991902
15:00.0,-438.359199,4526.367945,11384.15102,-4.665689,-2.585664,0.844548
16:00.0,-718.779124,4370.756981,11430.38645,-4.681069,-2.601017,0.696532
17:00.0,-1000.019202,4214.287656,11467.72389,-4.693022,-2.614279,0.547968
18:00.0,-1281.873012,4057.084825,11496.13397,-4.701522,-2.62547,0.398972
19:00.0,-1564.132563,3899.272093,11515.59422,-4.706543,-2.634613,0.24966
20:00.0,-1846.588464,3740.97171,11526.08915,-4.708064,-2.641729,0.100148
21:00.0,-2129.030095,3582.304464,11527.61025,-4.706065,-2.646846,-0.049448
22:00.0,-2411.245777,3423.389581,11520.15597,-4.70053,-2.649988,-0.199012
23:00.0,-2693.022947,3264.34463,11503.73176,-4.691446,-2.651186,-0.348427
24:00.0,-2974.148337,3105.28542,11478.35004,-4.678802,-2.650469,-0.497576
25:00.0,-3254.408149,2946.325914,11444.03021,-4.662592,-2.647868,-0.646345
26:00.0,-3533.588232,2787.578134,11400.79861,-4.642811,-2.643417,-0.794616
27:00.0,-3811.474264,2629.152078,11348.68855,-4.619457,-2.63715,-0.942274
28:00.0,-4087.851934,2471.155632,11287.74022,-4.592533,-2.629102,-1.089206
29:00.0,-4362.507121,2313.694492,11218.00072,-4.562042,-2.619312,-1.235295
30:00.0,-4635.226075,2156.872087,11139.52397,-4.527993,-2.607818,-1.380428
31:00.0,-4905.795606,2000.789502,11052.37072,-4.490397,-2.594658,-1.524492
32:00.0,-5174.003259,1845.545408,10956.6085,-4.449266,-2.579875,-1.667375
33:00.0,-5439.637502,1691.235996,10852.3115,-4.404619,-2.563509,-1.808966
34:00.0,-5702.487911,1537.954913,10739.56062,-4.356475,-2.545604,-1.949153
35:00.0,-5962.345346,1385.793198,10618.44331,-4.304858,-2.526204,-2.087828
36:00.0,-6219.002141,1234.839229,10489.05359,-4.249792,-2.505353,-2.224883
37:00.0,-6472.252282,1085.178665,10351.49189,-4.191308,-2.483098,-2.36021
38:00.0,-6721.89159,936.894403,10205.86507,-4.129436,-2.459484,-2.493703
39:00.0,-6967.7179,790.066522,10052.28625,-4.064214,-2.43456,-2.625259
40:00.0,-7209.531244,644.772249,9890.874763,-3.995677,-2.408372,-2.754774
41:00.0,-7447.134027,501.085917,9721.756087,-3.923869,-2.38097,-2.882148
42:00.0,-7680.331204,359.078927,9545.061702,-3.848831,-2.352402,-3.007281
43:00.0,-7908.930454,218.819721,9360.929016,-3.770613,-2.322718,-3.130075
44:00.0,-8132.742361,80.37375,9169.501253,-3.689262,-2.291969,-3.250435
45:00.0,-8351.580575,-56.196545,8970.927341,-3.604832,-2.260204,-3.368265
46:00.0,-8565.261992,-190.83176,8765.361801,-3.517378,-2.227475,-3.483474
47:00.0,-8773.606915,-323.47554,8552.964622,-3.426959,-2.193831,-3.595971
48:00.0,-8976.439223,-454.074593,8333.901139,-3.333635,-2.159325,-3.705669
49:00.0,-9173.586531,-582.578698,8108.341907,-3.23747,-2.124008,-3.812482
50:00.0,-9364.880354,-708.940715,7876.462565,-3.13853,-2.087931,-3.916325
51:00.0,-9550.156258,-833.116579,7638.443702,-3.036884,-2.051145,-4.017119
52:00.0,-9729.25402,-955.065308,7394.470711,-2.932604,-2.013702,-4.114783
53:00.0,-9902.017775,-1074.748989,7144.733654,-2.825763,-1.975652,-4.209241
54:00.0,-10068.29617,-1192.132772,6889.427102,-2.716438,-1.937047,-4.30042
55:00.0,-10227.94248,-1307.184859,6628.749991,-2.604708,-1.897937,-4.388248
56:00.0,-10380.81481,-1419.876486,6362.905463,-2.490652,-1.858373,-4.472656
57:00.0,-10526.77616,-1530.181901,6092.100706,-2.374356,-1.818405,-4.553578
58:00.0,-10665.6946,-1638.078347,5816.546795,-2.255903,-1.778082,-4.630951
59:00.0,-10797.4434,-1743.546028,5536.458521,-2.135383,-1.737454,-4.704713
00:00.0,-10921.9011,-1846.568084,5252.054226,-2.012883,-1.696569,-4.774808
01:00.0,-11038.95173,-1947.130558,4963.555631,-1.888495,-1.655476,-4.841181
02:00.0,-11148.48482,-2045.222354,4671.187657,-1.762314,-1.614221,-4.903779
03:00.0,-11250.39558,-2140.835203,4375.178254,-1.634434,-1.572852,-4.962554
04:00.0,-11344.58496,-2233.96362,4075.758218,-1.504952,-1.531415,-5.017459
05:00.0,-11430.9598,-2324.604851,3773.161007,-1.373966,-1.489954,-5.068453
06:00.0,-11509.43288,-2412.758835,3467.622561,-1.241577,-1.448514,-5.115494
07:00.0,-11579.92303,-2498.428143,3159.381111,-1.107886,-1.407138,-5.158547
08:00.0,-11642.35521,-2581.617928,2848.676996,-0.972995,-1.36587,-5.197577
09:00.0,-11696.66061,-2662.335866,2535.752468,-0.83701,-1.32475,-5.232556
10:00.0,-11742.77668,-2740.592099,2220.851503,-0.700036,-1.28382,-5.263454
11:00.0,-11780.64725,-2816.399167,1904.219607,-0.562178,-1.243118,-5.29025
12:00.0,-11810.22256,-2889.771949,1586.103623,-0.423545,-1.202683,-5.312921
13:00.0,-11831.45932,-2960.727592,1266.751535,-0.284245,-1.162553,-5.33145
14:00.0,-11844.32078,-3029.285443,946.412272,-0.144387,-1.122763,-5.345825
15:00.0,-11848.77676,-3095.466975,625.335511,-0.004081,-1.083348,-5.356032
16:00.0,-11844.8037,-3159.295717,303.77148,0.136562,-1.044342,-5.362066
17:00.0,-11832.38466,-3220.797176,-18.02924,0.277432,-1.005778,-5.363921
18:00.0,-11811.50943,-3279.998759,-339.815915,0.418417,-0.967685,-5.361598
19:00.0,-11782.17444,-3336.929694,-661.337852,0.559405,-0.930094,-5.355098
20:00.0,-11744.38289,-3391.620952,-982.344599,0.700284,-0.893034,-5.344426
21:00.0,-11698.14466,-3444.105158,-1302.586145,0.840942,-0.85653,-5.329593
22:00.0,-11643.4764,-3494.416517,-1621.813112,0.981266,-0.82061,-5.310609
23:00.0,-11580.40145,-3542.590717,-1939.776956,1.121145,-0.785296,-5.287492
24:00.0,-11508.9499,-3588.664854,-2256.23016,1.260467,-0.750611,-5.260258
25:00.0,-11429.15853,-3632.677338,-2570.926431,1.399121,-0.716578,-5.228931
26:00.0,-11341.07082,-3674.667807,-2883.62089,1.536994,-0.683214,-5.193536
27:00.0,-11244.7369,-3714.677037,-3194.070267,1.673976,-0.650539,-5.1541
28:00.0,-11140.21353,-3752.746855,-3502.033094,1.809957,-0.61857,-5.110656
29:00.0,-11027.56406,-3788.920045,-3807.269886,1.944827,-0.587321,-5.063238
30:00.0,-10906.8584,-3823.240262,-4109.543337,2.078479,-0.556806,-5.011885
31:00.0,-10778.17295,-3855.751936,-4408.618501,2.210803,-0.527038,-4.956636
32:00.0,-10641.59053,-3886.500187,-4704.262976,2.341693,-0.498027,-4.897536
33:00.0,-10497.20039,-3915.530729,-4996.247086,2.471043,-0.469783,-4.834632
34:00.0,-10345.09805,-3942.88978,-5284.344056,2.598748,-0.442312,-4.767974
35:00.0,-10185.3853,-3968.623974,-5568.330195,2.724706,-0.415622,-4.697613
36:00.0,-10018.17007,-3992.780266,-5847.985062,2.848814,-0.389716,-4.623607
37:00.0,-9843.566407,-4015.405847,-6123.091642,2.970971,-0.364599,-4.546014
38:00.0,-9661.694318,-4036.548049,-6393.436509,3.091078,-0.340271,-4.464894
39:00.0,-9472.679724,-4056.254264,-6658.809997,3.209038,-0.316732,-4.380312
40:00.0,-9276.654344,-4074.571846,-6919.006355,3.324755,-0.293983,-4.292334
41:00.0,-9073.755591,-4091.548031,-7173.823909,3.438135,-0.272019,-4.20103
42:00.0,-8864.126468,-4107.229852,-7423.065214,3.549085,-0.250836,-4.106472
43:00.0,-8647.915448,-4121.664045,-7666.537209,3.657516,-0.23043,-4.008733
44:00.0,-8425.276361,-4134.896978,-7904.051362,3.76334,-0.210793,-3.90789
45:00.0,-8196.368266,-4146.974556,-8135.423812,3.866469,-0.191917,-3.804023
46:00.0,-7961.355327,-4157.942151,-8360.475514,3.966821,-0.173792,-3.697212
47:00.0,-7720.406678,-4167.844513,-8579.032369,4.064313,-0.156407,-3.587542
48:00.0,-7473.696291,-4176.725702,-8790.925363,4.158865,-0.139751,-3.475098
49:00.0,-7221.40283,-4184.629002,-8995.990687,4.250402,-0.123809,-3.359968
50:00.0,-6963.70951,-4191.596855,-9194.069867,4.338848,-0.108567,-3.242242
51:00.0,-6700.803949,-4197.670785,-9385.009882,4.424132,-0.094009,-3.122011
52:00.0,-6432.878015,-4202.891329,-9568.663275,4.506183,-0.080118,-2.99937
53:00.0,-6160.12767,-4207.297968,-9744.88827,4.584934,-0.066875,-2.874414
54:00.0,-5882.752812,-4210.929061,-9913.548873,4.660322,-0.054263,-2.74724
55:00.0,-5600.957114,-4213.821784,-10074.51498,4.732286,-0.04226,-2.617947
56:00.0,-5314.947856,-4216.012065,-10227.66246,4.800765,-0.030845,-2.486636
57:00.0,-5024.93576,-4217.534529,-10372.87326,4.865704,-0.019995,-2.353409
58:00.0,-4731.134814,-4218.422439,-10510.0355,4.927051,-0.009689,-2.218368
59:00.0,-4433.762104,-4218.707644,-10639.04354,4.984755,0.000099,-2.08162
00:00.0,-4133.037634,-4218.420527,-10759.79805,5.038769,0.009393,-1.943269
01:00.0,-3829.184149,-4217.589957,-10872.20612,5.089048,0.018218,-1.803423
02:00.0,-3522.426952,-4216.243243,-10976.18129,5.135552,0.026602,-1.662191
03:00.0,-3212.993725,-4214.406092,-11071.64363,5.178243,0.034571,-1.519681
04:00.0,-2901.114339,-4212.102569,-11158.5198,5.217085,0.042152,-1.376004
05:00.0,-2587.020671,-4209.35506,-11236.7431,5.252047,0.049375,-1.23127
06:00.0,-2270.946416,-4206.184237,-11306.25352,5.2831,0.056267,-1.085593
07:00.0,-1953.126894,-4202.609027,-11366.99778,5.310218,0.062859,-0.939084
08:00.0,-1633.798863,-4198.646586,-11418.92937,5.33338,0.06918,-0.791857
09:00.0,-1313.200324,-4194.312271,-11462.00858,5.352566,0.07526,-0.644024
10:00.0,-991.570328,-4189.619621,-11496.20255,5.367759,0.08113,-0.495701
11:00.0,-669.148786,-4184.580336,-11521.48527,5.378949,0.08682,-0.347002
12:00.0,-346.176269,-4179.204261,-11537.83758,5.386124,0.092361,-0.198041
13:00.0,-22.893817,-4173.499378,-11545.24725,5.389279,0.097785,-0.048933
14:00.0,300.45726,-4167.471788,-11543.7089,5.388411,0.103123,0.100207
15:00.0,623.635573,-4161.125715,-11533.22407,5.383521,0.108406,0.249263
16:00.0,946.399853,-4154.463495,-11513.80121,5.374611,0.113667,0.398122
17:00.0,1268.509147,-4147.485578,-11485.45564,5.361689,0.118935,0.546668
18:00.0,1589.72301,-4140.190536,-11448.20955,5.344765,0.124243,0.694786
19:00.0,1909.801703,-4132.575062,-11402.09201,5.323853,0.129621,0.842364
20:00.0,2228.506386,-4124.633985,-11347.1389,5.298968,0.135101,0.989286
21:00.0,2545.599309,-4116.36028,-11283.39292,5.270131,0.140714,1.13544
22:00.0,2860.84401,-4107.745086,-11210.90357,5.237365,0.146489,1.280713
23:00.0,3174.005501,-4098.777724,-11129.72705,5.200696,0.152458,1.424993
24:00.0,3484.850462,-4089.445716,-11039.92627,5.160153,0.158649,1.568169
25:00.0,3793.147429,-4079.734817,-10941.57079,5.115768,0.165092,1.710131
26:00.0,4098.666979,-4069.629036,-10834.73677,5.067579,0.171816,1.850769
27:00.0,4401.18192,-4059.11067,-10719.5069,5.015622,0.17885,1.989974
28:00.0,4700.46747,-4048.160339,-10595.97034,4.95994,0.18622,2.12764
29:00.0,4996.301444,-4036.757023,-10464.22268,4.900577,0.193954,2.26366
30:00.0,5288.46443,-4024.878099,-10324.36584,4.837582,0.202078,2.397929
31:00.0,5576.739969,-4012.499385,-10176.50797,4.771004,0.210617,2.530343
32:00.0,5860.914727,-3999.595186,-10020.76343,4.700899,0.219598,2.660801
33:00.0,6140.778671,-3986.138342,-9857.252678,4.627321,0.229043,2.789201
34:00.0,6416.125237,-3972.100277,-9686.102148,4.55033,0.238976,2.915443
35:00.0,6686.751497,-3957.451055,-9507.444196,4.469988,0.249418,3.039432
36:00.0,6952.458323,-3942.159433,-9321.416981,4.38636,0.260392,3.16107
37:00.0,7213.050549,-3926.192919,-9128.164367,4.299513,0.271918,3.280263
38:00.0,7468.337126,-3909.517834,-8927.835809,4.209517,0.284015,3.396919
39:00.0,7718.131279,-3892.099376,-8720.586247,4.116445,0.2967,3.510948
40:00.0,7962.250655,-3873.901681,-8506.575982,4.020371,0.309992,3.622261
41:00.0,8200.517472,-3854.887893,-8285.970559,3.921373,0.323906,3.730772
42:00.0,8432.758658,-3835.020232,-8058.940641,3.81953,0.338457,3.836397
43:00.0,8658.805997,-3814.260067,-7825.661878,3.714925,0.353658,3.939054
44:00.0,8878.496258,-3792.567985,-7586.314777,3.607642,0.369523,4.038662
45:00.0,9091.671325,-3769.903868,-7341.08456,3.497767,0.386061,4.135145
46:00.0,9298.178331,-3746.226972,-7090.161027,3.385388,0.403283,4.228427
47:00.0,9497.86977,-3721.495998,-6833.738411,3.270597,0.421198,4.318436
48:00.0,9690.603622,-3695.669179,-6572.015228,3.153485,0.439813,4.405101
49:00.0,9876.243463,-3668.704355,-6305.194128,3.034146,0.459133,4.488356
50:00.0,10054.65857,-3640.559059,-6033.481737,2.912676,0.479162,4.568134
51:00.0,10225.72403,-3611.190595,-5757.088502,2.789174,0.499905,4.644374
52:00.0,10389.32084,-3580.55613,-5476.228528,2.663738,0.521363,4.717016
53:00.0,10545.33598,-3548.61277,-5191.119415,2.536469,0.543535,4.786003
54:00.0,10693.66253,-3515.317655,-4901.982089,2.407469,0.566421,4.851281
55:00.0,10834.19972,-3480.628037,-4609.040633,2.276841,0.590018,4.912799
56:00.0,10966.85305,-3444.501374,-4312.522117,2.144691,0.614322,4.970508
57:00.0,11091.53433,-3406.895415,-4012.656418,2.011124,0.639327,5.024364
58:00.0,11208.16173,-3367.768289,-3709.676047,1.876246,0.665026,5.074324
59:00.0,11316.65989,-3327.07859,-3403.815968,1.740167,0.691411,5.120348
00:00.0,11416.95994,-3284.785472,-3095.313416,1.602994,0.718471,5.162401
01:00.0,11508.99955,-3240.84873,-2784.407713,1.464838,0.746196,5.200448
02:00.0,11592.72301,-3195.228895,-2471.340084,1.325807,0.774572,5.23446
03:00.0,11668.0812,-3147.887319,-2156.353468,1.186014,0.803585,5.26441
04:00.0,11735.03169,-3098.786261,-1839.692332,1.045569,0.833219,5.290274
05:00.0,11793.53873,-3047.88898,-1521.602479,0.904584,0.863456,5.312031
06:00.0,11843.57328,-2995.159816,-1202.330857,0.763171,0.894278,5.329663
07:00.0,11885.113,-2940.564281,-882.125368,0.621442,0.925665,5.343158
08:00.0,11918.14233,-2884.069138,-561.234674,0.47951,0.957595,5.352502
09:00.0,11942.65239,-2825.642494,-239.908003,0.337486,0.990044,5.357689
10:00.0,11958.64106,-2765.253876,81.605044,0.195482,1.022989,5.358714
11:00.0,11966.11294,-2702.874316,403.054688,0.053611,1.056404,5.355576
12:00.0,11965.07932,-2638.476433,724.191169,-0.088016,1.090262,5.348276
13:00.0,11955.55821,-2572.034509,1044.764939,-0.229287,1.124534,5.33682
14:00.0,11937.57422,-2503.524572,1364.526858,-0.370093,1.159191,5.321216
15:00.0,11911.15864,-2432.924469,1683.228388,-0.510322,1.194201,5.301476
16:00.0,11876.34931,-2360.213939,2000.621788,-0.649866,1.229533,5.277614
17:00.0,11833.19064,-2285.374692,2316.460307,-0.788616,1.265152,5.249649
18:00.0,11781.73351,-2208.390473,2630.498379,-0.926463,1.301026,5.217603
19:00.0,11722.03524,-2129.247136,2942.491812,-1.063302,1.337117,5.181499
20:00.0,11654.15952,-2047.932709,3252.197983,-1.199027,1.373389,5.141366
21:00.0,11578.17638,-1964.437456,3559.376024,-1.333533,1.409804,5.097234
22:00.0,11494.16204,-1878.753944,3863.787014,-1.466716,1.446324,5.049137
23:00.0,11402.19891,-1790.877099,4165.194162,-1.598475,1.482909,4.997112
24:00.0,11302.37547,-1700.804266,4463.362997,-1.72871,1.519517,4.9412
25:00.0,11194.78616,-1608.535262,4758.06155,-1.857321,1.556107,4.881443
26:00.0,11079.53136,-1514.072426,5049.060531,-1.98421,1.592637,4.817889
27:00.0,10956.7172,-1417.420674,5336.133517,-2.109283,1.629064,4.750585
28:00.0,10826.45553,-1318.58754,5619.05712,-2.232445,1.665342,4.679585
29:00.0,10688.86378,-1217.583223,5897.61117,-2.353604,1.701429,4.604943
30:00.0,10544.06485,-1114.420623,6171.57888,-2.47267,1.737277,4.526717
31:00.0,10392.18699,-1009.115386,6440.747022,-2.589554,1.772842,4.444968
32:00.0,10233.36368,-901.685929,6704.906087,-2.70417,1.808077,4.359759
33:00.0,10067.73351,-792.153479,6963.850454,-2.816435,1.842934,4.271156
34:00.0,9895.440066,-680.542098,7217.378549,-2.926266,1.877367,4.179228
35:00.0,9716.631747,-566.878706,7465.293001,-3.033584,1.911326,4.084047
36:00.0,9531.461674,-451.193103,7707.400796,-3.138311,1.944765,3.985685
37:00.0,9340.087526,-333.517991,7943.513431,-3.240374,1.977635,3.884221
38:00.0,9142.671402,-213.888982,8173.447058,-3.339699,2.009887,3.779732
39:00.0,8939.379667,-92.344614,8397.022626,-3.436216,2.041472,3.6723
40:00.0,8730.382806,31.073646,8614.066023,-3.529858,2.072342,3.562007
41:00.0,8515.855263,156.321393,8824.408214,-3.620561,2.102447,3.448941
42:00.0,8295.975287,283.351288,9027.885365,-3.708263,2.131739,3.333188
43:00.0,8070.924769,412.113058,9224.338979,-3.792903,2.160168,3.214838
44:00.0,7840.889075,542.553506,9413.616013,-3.874426,2.187687,3.093984
45:00.0,7606.056889,674.61652,9595.569001,-3.952777,2.214246,2.970719
46:00.0,7366.620033,808.243085,9770.056165,-4.027906,2.239797,2.84514
47:00.0,7122.773305,943.371305,9936.941532,-4.099765,2.264293,2.717343
48:00.0,6874.714301,1079.936422,10096.09503,-4.168308,2.287686,2.587428
49:00.0,6622.643242,1217.870843,10247.3926,-4.233493,2.309928,2.455495
50:00.0,6366.762797,1357.104164,10390.71628,-4.295281,2.330975,2.321649
51:00.0,6107.277906,1497.56321,10525.9543,-4.353636,2.350778,2.185991
52:00.0,5844.395601,1639.172064,10653.0012,-4.408523,2.369294,2.048629
53:00.0,5578.324823,1781.852112,10771.75784,-4.459913,2.386478,1.909668
54:00.0,5309.276241,1925.522084,10882.13157,-4.507779,2.402285,1.769216
55:00.0,5037.462073,2070.098102,10984.03621,-4.552096,2.416672,1.627383
56:00.0,4763.095898,2215.493727,11077.39219,-4.592843,2.429598,1.484279
57:00.0,4486.392475,2361.620019,11162.12657,-4.630001,2.441021,1.340016
58:00.0,4207.567558,2508.385591,11238.17312,-4.663557,2.450901,1.194704
59:00.0,3926.837714,2655.696671,11305.47235,-4.693497,2.459198,1.048457
00:00.0,3644.420135,2803.457165,11363.97158,-4.719813,2.465875,0.90139
01:00.0,3360.532455,2951.568728,11413.62496,-4.7425,2.470894,0.753615
02:00.0,3075.392569,3099.930831,11454.39353,-4.761553,2.474221,0.605248
03:00.0,2789.218444,3248.440841,11486.24522,-4.776975,2.475819,0.456405
