00:00.0,-8419.654661,-8871.350456,-1472.113404,1.471587,-2.169394,4.439874
01:00.0,-8328.781133,-8998.569792,-1205.188759,1.55752,-2.071164,4.457019
02:00.0,-8232.761582,-9119.872156,-937.338228,1.643114,-1.972173,4.470735
03:00.0,-8131.617953,-9235.213973,-668.767819,1.728315,-1.87249,4.481014
04:00.0,-8025.375433,-9344.555778,-399.683941,1.813069,-1.772183,4.48785
05:00.0,-7914.062467,-9447.8622,-130.293269,1.897322,-1.671321,4.49124
06:00.0,-7797.710782,-9545.101954,139.1974,1.981019,-1.569971,4.491183
07:00.0,-7676.355398,-9636.247819,408.58129,2.064104,-1.468201,4.487681
08:00.0,-7550.034644,-9721.276622,677.651781,2.146523,-1.366078,4.480737
09:00.0,-7418.790169,-9800.169215,946.202555,2.22822,-1.26367,4.470358
10:00.0,-7282.666954,-9872.910454,1214.027733,2.309139,-1.161043,4.456552
11:00.0,-7141.713317,-9939.489171,1480.922012,2.389226,-1.058262,4.439329
12:00.0,-6995.980924,-9999.898146,1746.68081,2.468423,-0.955394,4.418704
13:00.0,-6845.52479,-10054.13408,2011.100398,2.546675,-0.852503,4.394691
14:00.0,-6690.403284,-10102.19756,2273.978041,2.623926,-0.749654,4.367308
15:00.0,-6530.678126,-10144.09303,2535.112136,2.70012,-0.646912,4.336576
16:00.0,-6366.41439,-10179.82874,2794.302348,2.775202,-0.544338,4.302515
17:00.0,-6197.680497,-10209.41674,3051.349744,2.849116,-0.441997,4.265152
18:00.0,-6024.548208,-10232.87281,3306.056928,2.921806,-0.339949,4.224512
19:00.0,-5847.09262,-10250.21644,3558.228182,2.993216,-0.238257,4.180625
20:00.0,-5665.392153,-10261.47075,3807.669589,3.063292,-0.13698,4.133522
21:00.0,-5479.528537,-10266.66251,4054.189176,3.131977,-0.03618,4.083236
22:00.0,-5289.586798,-10265.82203,4297.597037,3.199219,0.064086,4.029803
23:00.0,-5095.655243,-10258.98315,4537.705473,3.264961,0.163759,3.973261
24:00.0,-4897.825435,-10246.18318,4774.329113,3.32915,0.262781,3.913649
25:00.0,-4696.192174,-10227.46284,5007.285048,3.391732,0.361096,3.85101
26:00.0,-4490.853474,-10202.86622,5236.39296,3.452654,0.458649,3.785389
27:00.0,-4281.910534,-10172.44075,5461.475242,3.511863,0.555384,3.71683
28:00.0,-4069.467708,-10136.23706,5682.357133,3.569306,0.651247,3.645384
29:00.0,-3853.632474,-10094.30904,5898.866832,3.624932,0.746187,3.571099
30:00.0,-3634.5154,-10046.7137,6110.835631,3.67869,0.840151,3.494029
31:00.0,-3412.230103,-9993.511113,6318.098028,3.730529,0.933087,3.414228
32:00.0,-3186.893215,-9934.764415,6520.491852,3.780399,1.024947,3.331753
33:00.0,-2958.624334,-9870.539684,6717.85838,3.828251,1.115681,3.246662
34:00.0,-2727.545984,-9800.905902,6910.042457,3.874037,1.205241,3.159015
35:00.0,-2493.783562,-9725.934889,7096.892606,3.91771,1.293581,3.068875
36:00.0,-2257.465292,-9645.701235,7278.261148,3.959222,1.380655,2.976306
37:00.0,-2018.722167,-9560.28224,7454.004312,3.998529,1.466418,2.881374
38:00.0,-1777.687894,-9469.757841,7623.982342,4.035584,1.550828,2.784148
39:00.0,-1534.498836,-9374.210548,7788.059614,4.070345,1.633841,2.684695
40:00.0,-1289.293947,-9273.725374,7946.104733,4.102769,1.715417,2.583089
41:00.0,-1042.214709,-9168.389765,8097.990645,4.132815,1.795516,2.479402
42:00.0,-793.405064,-9058.293531,8243.594738,4.160441,1.874098,2.373709
43:00.0,-543.01134,-8943.528772,8382.79894,4.185609,1.951127,2.266087
44:00.0,-291.182182,-8824.18981,8515.489821,4.208281,2.026566,2.156613
45:00.0,-38.068471,-8700.373112,8641.558687,4.22842,2.100379,2.045368
46:00.0,216.176755,-8572.177218,8760.901675,4.245991,2.172533,1.932433
47:00.0,471.398382,-8439.702665,8873.419843,4.26096,2.242995,1.81789
48:00.0,727.439308,-8303.051918,8979.01926,4.273294,2.311734,1.701824
49:00.0,984.14053,-8162.329284,9077.611091,4.282964,2.37872,1.58432
50:00.0,1241.341237,-8017.640845,9169.111681,4.289938,2.443923,1.465465
51:00.0,1498.878902,-7869.094376,9253.442637,4.29419,2.507316,1.345349
52:00.0,1756.589383,-7716.799269,9330.530904,4.295694,2.568873,1.224059
53:00.0,2014.307021,-7560.866456,9400.308839,4.294425,2.628569,1.101688
