00:00.0,-0.001799,-0.004093,0.006151
01:00.0,-0.001896,-0.003695,0.006371
02:00.0,-0.001983,-0.003283,0.006568
03:00.0,-0.002058,-0.002859,0.006741
04:00.0,-0.002123,-0.002424,0.00689
05:00.0,-0.002177,-0.00198,0.007014
06:00.0,-0.002218,-0.00153,0.007114
07:00.0,-0.002248,-0.001073,0.007188
08:00.0,-0.002266,-0.000613,0.007236
09:00.0,-0.002272,-0.00015,0.007259
10:00.0,-0.002265,0.000313,0.007255
11:00.0,-0.002247,0.000775,0.007226
12:00.0,-0.002216,0.001234,0.007172
13:00.0,-0.002174,0.001688,0.007092
14:00.0,-0.00212,0.002137,0.006986
15:00.0,-0.002055,0.002577,0.006856
16:00.0,-0.001978,0.003008,0.006701
17:00.0,-0.001891,0.003428,0.006521
18:00.0,-0.001793,0.003835,0.006319
19:00.0,-0.001685,0.004227,0.006094
20:00.0,-0.001568,0.004604,0.005846
21:00.0,-0.001442,0.004964,0.005578
22:00.0,-0.001307,0.005305,0.005289
23:00.0,-0.001165,0.005626,0.004981
24:00.0,-0.001016,0.005926,0.004655
25:00.0,-0.000861,0.006204,0.004311
26:00.0,-0.0007,0.006458,0.003952
27:00.0,-0.000535,0.006688,0.003578
28:00.0,-0.000365,0.006892,0.00319
29:00.0,-0.000193,0.00707,0.002791
30:00.0,-0.000018,0.007221,0.002381
31:00.0,0.000158,0.007345,0.001963
32:00.0,0.000334,0.00744,0.001536
33:00.0,0.00051,0.007507,0.001104
34:00.0,0.000685,0.007545,0.000668
35:00.0,0.000857,0.007555,0.000229
36:00.0,0.001027,0.007535,-0.000211
37:00.0,0.001192,0.007486,-0.00065
38:00.0,0.001353,0.007409,-0.001087
39:00.0,0.001507,0.007303,-0.00152
40:00.0,0.001656,0.00717,-0.001948
41:00.0,0.001797,0.007009,-0.002369
42:00.0,0.00193,0.006821,-0.00278
43:00.0,0.002054,0.006608,-0.003182
44:00.0,0.002169,0.006369,-0.003572
45:00.0,0.002273,0.006107,-0.003949
46:00.0,0.002367,0.005822,-0.004311
47:00.0,0.00245,0.005514,-0.004657
48:00.0,0.002521,0.005187,-0.004987
49:00.0,0.002581,0.00484,-0.005298
50:00.0,0.002627,0.004475,-0.00559
51:00.0,0.002661,0.004094,-0.005861
52:00.0,0.002683,0.003698,-0.006111
53:00.0,0.00269,0.003289,-0.006339
54:00.0,0.002685,0.002868,-0.006544
55:00.0,0.002666,0.002437,-0.006725
56:00.0,0.002634,0.001998,-0.006881
57:00.0,0.002589,0.001552,-0.007013
58:00.0,0.00253,0.001101,-0.00712
59:00.0,0.002459,0.000647,-0.007201
00:00.0,0.002374,0.000191,-0.007256
01:00.0,0.002277,-0.000265,-0.007284
02:00.0,0.002168,-0.000719,-0.007287
03:00.0,0.002048,-0.001169,-0.007263
04:00.0,0.001916,-0.001614,-0.007213
05:00.0,0.001773,-0.002052,-0.007138
06:00.0,0.00162,-0.002481,-0.007036
07:00.0,0.001457,-0.002901,-0.006909
08:00.0,0.001286,-0.003308,-0.006758
09:00.0,0.001107,-0.003702,-0.006581
10:00.0,0.00092,-0.004082,-0.006381
11:00.0,0.000726,-0.004445,-0.006158
12:00.0,0.000527,-0.004791,-0.005912
13:00.0,0.000323,-0.005118,-0.005645
14:00.0,0.000115,-0.005424,-0.005358
15:00.0,-0.000097,-0.00571,-0.00505
16:00.0,-0.00031,-0.005973,-0.004725
17:00.0,-0.000524,-0.006212,-0.004382
18:00.0,-0.000739,-0.006427,-0.004023
19:00.0,-0.000953,-0.006618,-0.003649
20:00.0,-0.001164,-0.006782,-0.003262
21:00.0,-0.001373,-0.00692,-0.002862
22:00.0,-0.001578,-0.007031,-0.002453
23:00.0,-0.001778,-0.007115,-0.002034
24:00.0,-0.001973,-0.007171,-0.001608
25:00.0,-0.00216,-0.007199,-0.001176
26:00.0,-0.00234,-0.0072,-0.00074
27:00.0,-0.002511,-0.007173,-0.000301
28:00.0,-0.002672,-0.007119,0.000139
29:00.0,-0.002823,-0.007037,0.000578
30:00.0,-0.002963,-0.006928,0.001015
31:00.0,-0.003092,-0.006793,0.001448
32:00.0,-0.003207,-0.006633,0.001875
33:00.0,-0.00331,-0.006447,0.002295
34:00.0,-0.003399,-0.006238,0.002707
35:00.0,-0.003473,-0.006005,0.003108
36:00.0,-0.003533,-0.005751,0.003498
37:00.0,-0.003578,-0.005475,0.003875
38:00.0,-0.003607,-0.00518,0.004237
39:00.0,-0.003621,-0.004865,0.004584
40:00.0,-0.003619,-0.004534,0.004914
41:00.0,-0.003601,-0.004187,0.005226
42:00.0,-0.003567,-0.003825,0.005519
43:00.0,-0.003518,-0.00345,0.005791
44:00.0,-0.003452,-0.003064,0.006043
45:00.0,-0.003371,-0.002668,0.006273
46:00.0,-0.003274,-0.002263,0.00648
47:00.0,-0.003163,-0.001851,0.006664
48:00.0,-0.003036,-0.001434,0.006825
49:00.0,-0.002895,-0.001014,0.00696
50:00.0,-0.00274,-0.000591,0.007071
51:00.0,-0.002572,-0.000168,0.007157
52:00.0,-0.002391,0.000255,0.007217
53:00.0,-0.002198,0.000674,0.007251
54:00.0,-0.001994,0.00109,0.00726
55:00.0,-0.001778,0.0015,0.007243
56:00.0,-0.001553,0.001902,0.0072
57:00.0,-0.001319,0.002296,0.007131
58:00.0,-0.001077,0.00268,0.007037
59:00.0,-0.000827,0.003052,0.006918
00:00.0,-0.000571,0.003412,0.006774
01:00.0,-0.00031,0.003757,0.006606
02:00.0,-0.000045,0.004087,0.006415
03:00.0,0.000224,0.0044,0.0062
04:00.0,0.000495,0.004695,0.005962
05:00.0,0.000766,0.004972,0.005703
06:00.0,0.001037,0.005228,0.005424
07:00.0,0.001307,0.005464,0.005124
08:00.0,0.001575,0.005678,0.004806
09:00.0,0.001838,0.00587,0.00447
10:00.0,0.002097,0.006038,0.004118
11:00.0,0.00235,0.006182,0.003751
12:00.0,0.002596,0.006303,0.003369
13:00.0,0.002833,0.006398,0.002975
14:00.0,0.003061,0.006468,0.00257
15:00.0,0.003279,0.006513,0.002155
16:00.0,0.003485,0.006533,0.001732
17:00.0,0.003678,0.006527,0.001303
18:00.0,0.003859,0.006496,0.000868
19:00.0,0.004024,0.00644,0.00043
20:00.0,0.004175,0.006359,-0.000009
21:00.0,0.00431,0.006253,-0.000449
22:00.0,0.004427,0.006124,-0.000888
23:00.0,0.004528,0.005972,-0.001323
24:00.0,0.004611,0.005797,-0.001753
25:00.0,0.004675,0.0056,-0.002177
26:00.0,0.004721,0.005382,-0.002593
27:00.0,0.004747,0.005144,-0.003
28:00.0,0.004754,0.004888,-0.003395
29:00.0,0.004742,0.004614,-0.003778
30:00.0,0.004709,0.004323,-0.004147
31:00.0,0.004658,0.004018,-0.004501
32:00.0,0.004586,0.003698,-0.004838
33:00.0,0.004495,0.003366,-0.005158
34:00.0,0.004386,0.003022,-0.005459
35:00.0,0.004257,0.002669,-0.005739
36:00.0,0.00411,0.002308,-0.005999
37:00.0,0.003945,0.001939,-0.006237
38:00.0,0.003762,0.001566,-0.006453
39:00.0,0.003563,0.001188,-0.006645
40:00.0,0.003348,0.000809,-0.006813
41:00.0,0.003118,0.000428,-0.006956
42:00.0,0.002873,0.000048,-0.007074
43:00.0,0.002615,-0.00033,-0.007167
44:00.0,0.002344,-0.000704,-0.007234
45:00.0,0.002061,-0.001073,-0.007274
46:00.0,0.001768,-0.001436,-0.007289
47:00.0,0.001465,-0.001791,-0.007277
48:00.0,0.001154,-0.002137,-0.00724
49:00.0,0.000836,-0.002473,-0.007176
50:00.0,0.000512,-0.002797,-0.007086
51:00.0,0.000184,-0.003108,-0.006971
52:00.0,-0.000149,-0.003406,-0.00683
53:00.0,-0.000483,-0.003688,-0.006665
54:00.0,-0.000818,-0.003954,-0.006476
55:00.0,-0.001152,-0.004203,-0.006263
56:00.0,-0.001484,-0.004434,-0.006027
57:00.0,-0.001814,-0.004646,-0.00577
58:00.0,-0.002138,-0.004839,-0.005492
59:00.0,-0.002457,-0.005012,-0.005193
00:00.0,-0.002768,-0.005164,-0.004876
01:00.0,-0.00307,-0.005295,-0.004541
02:00.0,-0.003362,-0.005404,-0.004189
03:00.0,-0.003644,-0.00549,-0.003822
04:00.0,-0.003912,-0.005555,-0.00344
05:00.0,-0.004167,-0.005597,-0.003046
06:00.0,-0.004407,-0.005617,-0.002641
07:00.0,-0.004631,-0.005614,-0.002227
08:00.0,-0.004839,-0.00559,-0.001804
09:00.0,-0.005028,-0.005543,-0.001374
10:00.0,-0.005199,-0.005474,-0.00094
11:00.0,-0.005349,-0.005384,-0.000502
12:00.0,-0.00548,-0.005273,-0.000062
13:00.0,-0.00559,-0.005142,0.000377
14:00.0,-0.005678,-0.004992,0.000815
15:00.0,-0.005743,-0.004823,0.00125
16:00.0,-0.005787,-0.004635,0.00168
17:00.0,-0.005808,-0.004431,0.002104
18:00.0,-0.005806,-0.004211,0.002519
19:00.0,-0.005781,-0.003976,0.002926
20:00.0,-0.005733,-0.003727,0.003321
21:00.0,-0.005662,-0.003465,0.003704
22:00.0,-0.005569,-0.003192,0.004073
23:00.0,-0.005453,-0.002908,0.004427
24:00.0,-0.005316,-0.002615,0.004765
25:00.0,-0.005156,-0.002314,0.005085
26:00.0,-0.004976,-0.002007,0.005387
27:00.0,-0.004776,-0.001694,0.005669
28:00.0,-0.004556,-0.001377,0.005931
29:00.0,-0.004317,-0.001058,0.006171
30:00.0,-0.00406,-0.000737,0.006388
