00:00.0,-0.002232,-0.000881,0.007218
01:00.0,-0.002258,-0.00042,0.007252
02:00.0,-0.002272,0.000043,0.00726
03:00.0,-0.002274,0.000506,0.007242
04:00.0,-0.002264,0.000967,0.007198
05:00.0,-0.002242,0.001424,0.007128
06:00.0,-0.002208,0.001877,0.007033
07:00.0,-0.002162,0.002322,0.006913
08:00.0,-0.002104,0.002759,0.006769
09:00.0,-0.002035,0.003186,0.0066
10:00.0,-0.001955,0.003602,0.006407
11:00.0,-0.001865,0.004004,0.006191
12:00.0,-0.001765,0.004391,0.005953
13:00.0,-0.001654,0.004762,0.005694
14:00.0,-0.001535,0.005115,0.005413
15:00.0,-0.001407,0.00545,0.005113
16:00.0,-0.001271,0.005763,0.004794
17:00.0,-0.001128,0.006055,0.004458
18:00.0,-0.000978,0.006325,0.004105
19:00.0,-0.000823,0.00657,0.003737
20:00.0,-0.000662,0.006791,0.003355
21:00.0,-0.000497,0.006986,0.002961
22:00.0,-0.000329,0.007154,0.002555
23:00.0,-0.000158,0.007295,0.00214
24:00.0,0.000015,0.007408,0.001717
25:00.0,0.000189,0.007493,0.001287
26:00.0,0.000362,0.007549,0.000853
27:00.0,0.000535,0.007576,0.000414
28:00.0,0.000706,0.007574,-0.000025
29:00.0,0.000874,0.007543,-0.000465
30:00.0,0.001039,0.007484,-0.000903
31:00.0,0.001199,0.007395,-0.001338
32:00.0,0.001354,0.007278,-0.001768
33:00.0,0.001503,0.007134,-0.002192
34:00.0,0.001645,0.006962,-0.002608
35:00.0,0.00178,0.006764,-0.003014
36:00.0,0.001906,0.00654,-0.003409
37:00.0,0.002023,0.006291,-0.003792
38:00.0,0.002131,0.006019,-0.00416
39:00.0,0.002229,0.005723,-0.004513
40:00.0,0.002315,0.005407,-0.00485
41:00.0,0.002391,0.00507,-0.005169
42:00.0,0.002455,0.004715,-0.005469
43:00.0,0.002507,0.004342,-0.005749
44:00.0,0.002546,0.003953,-0.006008
45:00.0,0.002573,0.00355,-0.006246
46:00.0,0.002587,0.003134,-0.00646
47:00.0,0.002588,0.002707,-0.006651
48:00.0,0.002576,0.00227,-0.006818
49:00.0,0.002551,0.001826,-0.006961
50:00.0,0.002512,0.001375,-0.007078
51:00.0,0.002461,0.00092,-0.00717
52:00.0,0.002397,0.000462,-0.007236
53:00.0,0.002321,0.000004,-0.007276
54:00.0,0.002232,-0.000454,-0.007289
55:00.0,0.002131,-0.00091,-0.007277
56:00.0,0.002019,-0.001361,-0.007238
57:00.0,0.001895,-0.001807,-0.007173
58:00.0,0.001761,-0.002245,-0.007082
59:00.0,0.001616,-0.002674,-0.006966
00:00.0,0.001462,-0.003092,-0.006825
01:00.0,0.0013,-0.003497,-0.006659
02:00.0,0.001129,-0.003889,-0.006468
03:00.0,0.00095,-0.004265,-0.006255
04:00.0,0.000765,-0.004625,-0.006019
05:00.0,0.000574,-0.004966,-0.00576
06:00.0,0.000378,-0.005288,-0.005481
07:00.0,0.000178,-0.005589,-0.005182
08:00.0,-0.000026,-0.005869,-0.004864
09:00.0,-0.000232,-0.006125,-0.004528
10:00.0,-0.000439,-0.006358,-0.004176
11:00.0,-0.000646,-0.006566,-0.003808
12:00.0,-0.000853,-0.006748,-0.003426
13:00.0,-0.001058,-0.006904,-0.003032
14:00.0,-0.001261,-0.007033,-0.002626
15:00.0,-0.00146,-0.007135,-0.002211
16:00.0,-0.001654,-0.007209,-0.001788
17:00.0,-0.001843,-0.007256,-0.001358
