00:00.0,-0.000962,0.007155,0.002387
01:00.0,-0.000804,0.007301,0.001969
02:00.0,-0.000642,0.007419,0.001543
03:00.0,-0.000476,0.007508,0.001111
04:00.0,-0.000308,0.00757,0.000674
05:00.0,-0.000138,0.007602,0.000235
06:00.0,0.000033,0.007605,-0.000205
07:00.0,0.000203,0.007578,-0.000644
08:00.0,0.000372,0.007523,-0.001081
09:00.0,0.000539,0.007439,-0.001514
10:00.0,0.000704,0.007326,-0.001942
11:00.0,0.000865,0.007186,-0.002363
12:00.0,0.001021,0.007018,-0.002775
13:00.0,0.001172,0.006823,-0.003176
14:00.0,0.001317,0.006601,-0.003566
15:00.0,0.001455,0.006355,-0.003943
16:00.0,0.001586,0.006085,-0.004306
17:00.0,0.001708,0.005791,-0.004653
18:00.0,0.001822,0.005476,-0.004982
19:00.0,0.001926,0.00514,-0.005294
20:00.0,0.00202,0.004785,-0.005586
21:00.0,0.002103,0.004412,-0.005857
22:00.0,0.002176,0.004022,-0.006108
23:00.0,0.002238,0.003618,-0.006336
24:00.0,0.002287,0.0032,-0.006541
25:00.0,0.002325,0.00277,-0.006722
26:00.0,0.002351,0.002331,-0.00688
27:00.0,0.002364,0.001883,-0.007012
28:00.0,0.002365,0.001428,-0.007119
29:00.0,0.002354,0.000968,-0.0072
30:00.0,0.002329,0.000505,-0.007255
31:00.0,0.002293,0.000041,-0.007284
32:00.0,0.002244,-0.000423,-0.007287
33:00.0,0.002184,-0.000886,-0.007264
34:00.0,0.002111,-0.001344,-0.007215
35:00.0,0.002027,-0.001797,-0.007139
36:00.0,0.001931,-0.002243,-0.007038
37:00.0,0.001825,-0.00268,-0.006911
38:00.0,0.001708,-0.003107,-0.00676
39:00.0,0.001582,-0.003521,-0.006584
40:00.0,0.001446,-0.003922,-0.006384
41:00.0,0.001302,-0.004307,-0.006161
42:00.0,0.00115,-0.004676,-0.005916
43:00.0,0.00099,-0.005027,-0.005649
44:00.0,0.000824,-0.005359,-0.005362
45:00.0,0.000652,-0.005669,-0.005055
46:00.0,0.000474,-0.005958,-0.004729
47:00.0,0.000293,-0.006224,-0.004386
48:00.0,0.000109,-0.006466,-0.004027
49:00.0,-0.000078,-0.006683,-0.003654
50:00.0,-0.000267,-0.006874,-0.003267
51:00.0,-0.000456,-0.007038,-0.002868
52:00.0,-0.000645,-0.007175,-0.002458
53:00.0,-0.000832,-0.007285,-0.00204
54:00.0,-0.001018,-0.007366,-0.001614
55:00.0,-0.0012,-0.007419,-0.001182
56:00.0,-0.001378,-0.007444,-0.000745
57:00.0,-0.001551,-0.00744,-0.000307
58:00.0,-0.001718,-0.007407,0.000133
59:00.0,-0.001879,-0.007346,0.000572
00:00.0,-0.002032,-0.007257,0.001009
01:00.0,-0.002177,-0.00714,0.001442
02:00.0,-0.002313,-0.006997,0.001869
03:00.0,-0.002439,-0.006827,0.00229
04:00.0,-0.002554,-0.006631,0.002701
05:00.0,-0.002658,-0.00641,0.003103
06:00.0,-0.002751,-0.006166,0.003493
